ID	DOCULECT	IPA	COUNTERPART	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGNATES	ALIGNMENT
365	agua1253	amɨ	amɨ	you	a m ɨ	7 4 7	XBZ	AMI	2	2.A.V 2.M.C 2.I.V	1.5 1.75 0.8	0	412	a	m	ɨ
														
369	amar1274	õn	õn	you	õ n	7 4	XN	UN	3	3.U.V 3.N.c	1.5 0.8	0	413	-	õ	n	-
509	ocai1244	ooúnh	ooúnh	you	oo ú n h	7 7 4 3	XYLN	UYNH	70	70.U.V 70.Y.V 70.N.c 70.H.c	1.5 1.3 1.1 0.8	0	413	oo	ú	n	h
														
373	arhu1242	ma	ma	you	m a	4 7	AX	MA	5	5.M.C 5.A.V	2.0 1.5	0	414	m	a
586	dama1000	ma	ma	you	m a	4 7	AX	MA	30	30.M.C 30.A.V	2.0 1.5	0	414	m	a
														
377	ashe1272	pi	pi	you	p i	1 7	AX	PI	6	6.P.C 6.I.V	2.0 1.5	0	415	p	i
549	tari1256	pi	pi	you	p i	1 7	AX	PI	92	92.P.C 92.I.V	2.0 1.5	0	415	p	i
														
381	awac1239	nu	nu	you	n u	4 7	AX	NY	7	7.N.C 7.Y.V	2.0 1.5	0	416	-	n	u
453	guam1248	ɲi	ɲi	you	ɲ i	4 7	AX	NI	37	37.N.C 37.I.V	2.0 1.5	0	416	-	ɲ	i
468	kari1311	ãn	ãn	you	ã n	7 4	XN	AN	48	48.A.V 48.N.c	1.5 0.8	0	416	ã	n	-
														
385	ayac1239	qam	qam	you	q a m	1 7 4	AXN	KAM	8	8.K.C 8.A.V 8.M.c	2.0 1.5 0.8	0	417	-	q	a	m	-
389	boro1282	aki	aki	you	a k i	7 1 7	XBZ	AKI	12	12.A.V 12.K.C 12.I.V	1.5 1.75 0.8	0	417	a	k	i	-	-
424	chay1248	kɨma	kɨma	you	k ɨ m a	1 7 4 7	AXBZ	KIMA	23	23.K.C 23.I.V 23.M.C 23.A.V	2.0 1.5 1.75 0.8	0	417	-	k	ɨ	m	a
442	cusc1236	qam	qam	you	q a m	1 7 4	AXN	KAM	29	29.K.C 29.A.V 29.M.c	2.0 1.5 0.8	0	417	-	q	a	m	-
460	iqui1243	kia	kia	you	k i a	1 7 7	AXZ	KIA	42	42.K.C 42.I.V 42.A.V	2.0 1.5 0.8	0	417	-	k	i	-	a
505	nort2973	kam	kam	you	k a m	1 7 4	AXN	KAM	68	68.K.C 68.A.V 68.M.c	2.0 1.5 0.8	0	417	-	k	a	m	-
														
393	cand1248	shi	shi	you	s h i	3 3 7	ACZ	SHI	13	13.S.C 13.H.C 13.I.V	2.0 1.5 0.8	0	419	s	h	i
														
397	capa1241	mi	mi	you	m i	4 7	AX	MI	15	15.M.C 15.I.V	2.0 1.5	0	420	m	i
														
401	cash1251	mi	mi	you	m i	4 7	AX	MI	16	16.M.C 16.I.V	2.0 1.5	0	421	m	i
409	cavi1250	mi	mi	you	m i	4 7	AX	MI	18	18.M.C 18.I.V	2.0 1.5	0	421	m	i
420	chac1251	mi	mi	you	m i	4 7	AX	MI	22	22.M.C 22.I.V	2.0 1.5	0	421	m	i
														
405	cash1254	mi	mi	you	m i	4 7	AX	MI	17	17.M.C 17.I.V	2.0 1.5	0	422	m	i
														
412	cent2142	huma	huma	you	h u m a	3 7 4 7	AXBZ	HYMA	20	20.H.C 20.Y.V 20.M.C 20.A.V	2.0 1.5 1.75 0.8	0	424	h	u	m	a
